label,text
1,"believ ppl actual gave thumb ? wow ! way go , psychopath chao creator ! lol"
1,wan na pleas help
1,conscious % human affect remain %
2,help . hope peopl tune highest vibrat love .
2,"great video ! ! ! easi understand , congrat ! ! !"
1,ladi brought cancer upon .... scientif data show proof ?
0,fuck bullshit
2,"goodafternoon ji.christi sheldon , say , clear , deepli heart inner love , love heart ."
1,"notic chang frequenc use solfeggio scale push peopl love live , due fact seem lower deptriment frequenc . happen mani time listen tone . dream get well peopl love , howev chang frequenc level without includ peopl want ascend us , approach issu ?"
1,good method connect sourc everyth . succinct .
2,woman ? get marri ? haha
1,uhm neutron n't neg charg ... 're neutral
1,"imho , imposs judg anyth . call clock clock , instantli limit potenti clock . decid judgement serv us , true , found date inform brought light . pet peev definit `` judgement '' jumbl definit belief , feel big distinct ."
1,"realli glad come across . feel abl awar . thing ... done . rare block . like awar energi . still learn . abus everyday imagin , allow abus win . lead labl bi polar . other . 's question .... bi polar ?"
1,'d grate could help even possibl mentor ! < :
2,"excel , thank share"
1,ask question . univers love enough show answer way . victory_hand
0,bitch dumb bag rock . one dumber audienc .
1,"realli look forward learn someth talk unfortun whatev abil lost way deliv say . good speaker forc anim , shame could realli interest ."
1,desir like lust necessarili sexual lust strong desir unhealthi way ?
1,import messag us hear
2,"amma hug saint kerala , india help lot . thank amma wife comfort life ."
2,thank much lesson : )
1,"everyon tell happi , healti , live good life etc ... ?"
1,wonder might `` side effect '' possess sensit toward energi abil connect deepli forc variou energi frequenc .
1,'s also call law attract . whenev posit get along better peopl especi work place . 'm stress . 've practic posit energi receiv pay rais realli good bonus . alreadi manifest realli good bonu christma energi work day super posit . immedi block everi neg vibe peopl . practic realli work . great video .
1,wiit letter english wait folded_handsred_heartrolling_on_the_floor_laugh mail id sisterg folded_handsfolded_hand
2,thank much share !
1,canadian accent ... like say
2,thank sparkling_heartsmiling_face_with_heart-eyesred_heart
2,thank !
1,"wow thank christi share us . demonstr taught stage within minut receiv £ . item sale . thank much , truli grate happi . bless xxx"
1,"sorta scroll check comment decid drop mine .. well .. notic nobl intent .. us , human be , subconsci emit prejudic beforehand time taught much easier neg posit .. nervous lie everybodi , believ . would question everyon highlight 'weak ' point , without offens , , u guy one ask deliv present , would u even better ? sure nervou . way connect audienc radiat peac comfort . ( oh .. mayb disagre .. natur .. ) last inde least , u guy dont find clip favor ur prefer , bother show global viral world mean u could ? u get paid drop mean comment ? namast ."
1,hear dr. emoto 's studi quit bit talk like . experi ever replic ?
1,"sorri rude guy , liter ador golden calf . intellectu sort ador ."
1,remind goldi hawn
1,go time actual exercis
1,beleiv heart anyth u want that
1,thank put . glad found video . amaz give knowledg guidanc us . open eye hope chang realiti even posit direct .
2,love : ) thankyou ! !
2,wow .. thank .. merci beaucoup ! ! ! grat found video : )
1,way look cute high energi . smiling_face_with_heart-eyeswinking_fac
1,"look confid say . % sure . see much effort cost repeat thing , read ."
1,"ma'am , realli enlighten word , think 're one help problem judg thing . pleas tell way contact share thing overcom problem ."
1,"b. find annoy peopl self develop industri mix good true idea physiolog pseudosci . water crystal thing even true http : //rationalwiki.org/wiki/masaru_emoto wade though heap nonsens 'the secret ' , faith heal astrolog . exampl bit gratitud water/energi , remov bull vortex water , real evid benefit gratitud . 'm open idea evid work strong evid present chang mind . without logic rule evid lamb head slaughter hous . mani forc deceiv us care . road hell pave good intent , love cartoon sum mean http : //zenpencils.com/comic/-shonda-rhimes-a-screenwriters-advice/"
1,dose einstein tallk frequenc love anybodi ?
1,thank ..... spot ...
1,"think love health fall box money success , apart fact woman delusion think see beyond mug believ shit believ . noth present that new origin sound bite intellig inform . also annoy laugh salesperson sell product"
2,woo ! ! ! ! univers give answer found get answer . god great .
2,clapping_handsclapping_handsclapping_handsclapping_handsclapping_handsthumbs_up great
1,no-on talk emperor hirohito terribl demon . japanes troop singapor shot hospit patient .
2,soooooo grate tthank ! ! bless !
1,hello : wolf here.y got see this.it ! ! ! ! ! ! wonder ! ! ! ! ! ! ! ! ! ! !
1,"wow , 'm even half way , need stop write comment - alreadi think video watch everyon want better self , 's power ! ! ! ! pleas , watch mani timessss ! ! ! happi grate found video , thank messag us ! !"
1,"uuuhhh actual uhhh like percent dumber like uhh , like uhh watch uhhhh ......"
1,unbeliv .. right .. hank much ... christi sheldon
1,chang world said .. that beauti promis think .
1,think bad energi foodi stuf feel food . fool peopl get . even talk good talk .
1,good thing come avail us . ?
1,"amaz may say , guy look much would charg tell find ?"
2,aweson . realli enjoy . thank much : )
1,common sens ?
1,connect sourc energi
1,sexi .
1,session christi
1,lovevolut new word/concept share . free open domain word use spread help human focu posit direct time radic chang . lovevolut act common denomin interfaith commun new model scienc . pleas accept gift word connect human common purpos .
2,ha haha fuck air head ! ! !
2,"live us , love , kind , sweet soft spoken care , slap left right stomp feet . learn stop love , kind . nice feel . sigh . human start learn rise ."
1,"glad watch read close caption hear impair . meant judg , get block success , correct ? judg stalk long time , saw someth horribl , 's . famili , lawyer detect told stay away ."
1,"ever notic , peopl claim teacher problem , weight . anyon know unhealthi weight . ever see anim weight rais human , never natur environ . sure red flag someon say 's fix problem , ca n't fix . whole self help movement like begin , endless contradict . sell belief realli want money , love , etc , ca n't bother go get ethic way . real problem . world improv everyon chase caus problem ? money problem absurd system , unwork system . way money mean someon alway lose expens , alway . money unlimit , banker , control , ordinari peopl . break money system , buy , prop . free money see real progress . money dictat profit must rule day . mean restrict develop technolog , mean control peopl workler , consum , etc . money way freedom , bondag . full co-oper free us ... live one anoth one anoth ."
1,part truth .... yhwh real answer : - )
1,joy grate hear video today . ! namast !
1,"would , nt buy car either.what stupiddity.fodd sheep among us ."
2,ur smile good
2,thank energi teach .
2,feel much better listen . thank smiling_fac
2,world better place ! thank !
1,need practic everi day !
1,`` n't know '' stori life . 'm work energi still valid hear .
1,kinda remind louis hay match negative-manifest emot caus . find eft power tool clear ! !
1,power exercis . thank much .
1,know 'm definit lower state vibrat watch feel good ! ! !
1,"water crystal stuff bs , still interest thing say"
1,"energi level explain around suppos like long term thing , chang lot ( moment moment ) ? feel like could jump around base think , circumst ."
1,thank this.thi time make lot sens . get work immedi .... thank much ... grate thank part realiti ...
1,"afraid chang , . comfort chang , fear chang . chang inevit . today '' yesterday . chang wrote http : //fraudiller.wordpress.com////embracing-change/"
1,"want win lotteri , n't want live scarciti money anymor . develop right energi win lotteri ? pleas n't jealou selfish know answer desir have.and tell channel necessari energi make happen. , , , , , ,thank ."
1,"goodmorn ji , r u dear christi maria sheldon"
1,love . power messag . difficult work . pretti excit live implement frequenc life . purple_heart
1,"acid stuff like start make sens , leav suspici peopl like arent actual also trip"
0,"block , program brainwash us , stupid system ."
2,thank video ! ! ! ! grinning_cat_with_smiling_ey
1,come teach .what must milf lady.red_heart
1,"grate , happi soul . open receiv money abund . receiv money easili effortlessli . univers benefactor . fulli support univers . money give freedom choic appreci freedom . everyday wake anticip come . client love . everyth give come back x. love life life love . http : //www.avaiya.com/projects/inspiration/gratitude-element/ ? ap_id=passiveincomeeva"
1,"money evil mani million peopl help chuch donat even hospit donat sciens give money give dont call money evil , dont jeleou work hard desev dont deserv lasi"
2,"interest mix modal access consciou includ everyth simplifi , thank help"
1,peopl pleas stop neg mean well n't bring neg world around got much thing say rain fall n't fall one man 's hous
1,"dr. emoto might well believ 's scienc . 's . double-blind procedur , one thing , doom amateur effort , right begin . blind word use influenc water crystal , search result look confirm , would inconclus"
1,got sever depress n't know year old lost interest everi thing feel meaningless life
0,"pure yank bullshit , much ?"
2,"absolut amaz , thank x"
2,awesom ! thank share knowledg ! realli good ! grate thank listen video till end ! thank ! god bless
1,ladi n't know 's talk . qi men dun teach truth behind secret frequenc . babi kid got rape abus ? think filthi thought ? mommi hit womb ?
2,"awesom , thank share !"
1,amaz ! !
1,peopl say dr.emoto fraud . make experi rice like mani see happen : )
2,thank ! felt fortun see listen messag . enjoy . smile laugh make much sens . sens strong messag potenti offer anyon choos act offer . matter thank live passion .
1,honestli think someth 's difficult take serious 'laugh ' throw everi .
2,thank share : )
1,"’ stand giggl , sorri"
1,"know 's american @ ed auva ' alreadi question nervou laugh , constantli go make money ? , 's 'ego stroke ' ."
2,thank xo
1,"non-profit cost app . $ + travel accomod , sad joke ..."
1,tri excercis minut . fill much fear could n't expand energi room tri anyth els made cri ! wow !
1,hot girl would n't mind vibrat : )
1,thank grate insight present . congratul effort nurtur abil intuit compass intellig enough put togeth help mani peopl rais vibrat . 'm inspir excit benefit kind work .
1,"terribl pop-cultur exampl . cheap , cheezi clich ... modern version pastor ."
1,"metaphys folk could genius turn interest bullshit legitim interest scienc . want know energi realli work ? take physic chemistri , dude . scienc n't separ `` spiritu '' , mere observ law natur work ."
2,thank video . alway talk kind respect way . thought appar
1,way connect sourc energi work well .
1,"amaz experi . play today , anoth unexpect area pop . well earli age . amaz abl clear block . n't parent , grandpar . love work use everi morn part medit routin . namest"
1,thank bliss come across show alreadi experienc bless form explain thing use think may coincid .
1,expand energi caus lose breath ? ? normal ?
1,hi . sector anybodi identifi smarter variant ?
1,'m guess peopl neg never actual tri make chang ? 's tri help want stay neg unhappi bother watch video ? interest peopl need drawn inform yet reject . 've got noth lose tri . 's help lot peopl . offend posit there plenti video tube cater mental . mayb go check .
2,thank much
2,realli great present . thank !
2,choos live love frequenc everi moment . thank . grate .
1,"greatest discours ever come across life chang life .. help us reach height achiev anyth .. manual life .. thank present us .. god bless .. lot love .. see noth els remain known far rais frequenc get everyth , includ enlighten concern .. thank much .. folded_handsfolded_handsfolded_handsfolded_handsfolded_handsfolded_handsfolded_handssmiling_face_with_smiling_eyesraising_handsraising_hand"
1,'m glad found .. comment neg miss whole point .. come place love 'll abl rais vibrat .. great ador .
2,"excel ! realli enjoy , christi . thank share , gift/skil ! ! ! love god god love ! ! !"
1,"sorri agre cant stop question weight , shallow master aspect life teach other , clearli cant manifest perfect weight , never believ would consid perfect , sure beauti person , teach accur metaphys perspect n't manifest healthi weight .... us studi know weight strictli intern belief ... curiou ."
1,dr. emoto 's work ever duplic ?
1,scientif !
1,good remind thing alreadi knew . good present reinterpret thing beauti . thing need practic everyday us planet surviv . thank . well done !
1,"ohhh like her.lov littl laugh talk hehe , cute.sh read energi anytim : ) love david hawkin book , read evolve.peac ."
1,everybodi need chanc
1,' e success woman damn fat ! unsur ' e say 's new age scam !
2,well done princess ! love famili xxxxx
1,amaz ..... univers work mysteri way ... grate : - )
1,thank spend `` spread word '' .
1,tell energi vibrat clear bad energi especi money usual get anyth want thank
1,"chang thought , reflect emot see new world around"
2,ami schumer smart !
1,made money lost money made money keep money ...
2,“ love . ”
1,"today medit ask univers guid path . look anoth youtub video associ way spiritu , video came . know pop decid listen . exactli want need . mantra late `` trust univers bring right peopl circumst life right time '' . grate found ."
2,laughter pocket get full cash . laugh way bank . ha ! : ha ! ha !
1,thank alot # mindvalley share awesom episod slightly_smiling_faceslightly_smiling_faceslightly_smiling_fac
1,"total get thing talk begin , perceiv thing observ `` light like pinbal machin '' howev said . alway happen like old analog airport schedul sign drop turn & lock place double-column list . cant deni tell . knew someon said see thing like paint see part , wholw reveal gradual . nourish & grow intuit ! : )"
2,great present . love .
1,"listen twice day life chang dramat . listen prior sleep , medit , prior morn medit ."
2,love ! thank much x
1,"grate indigen person live earth , cloud columbu ' children . middl path , balanc posit neg , feet plant earth , live short cycl materi element . everyth energi , vibrat , frequenc , , music , song ancestor . tell speakers/teach balanc , word , money , spoken time anyth els . word power . money , money , touch gratitud time , back money , superfici toe dip huge ocean ecolog problem , back money , ad nauseum . question come first : money come ? support structur caus ecolog state , global state poverti ? love main focu , help , earth ? capit main focu speech ? fanat greed display normal behavior ? n't misunderstand , money fine , long temper awar , social respons . n't say love love ... n't action love social respons main cours ? money becom less import help import , turn , make money find place hand mani . think hear ancestor bone crunch feet ."
1,"may best speaker world `` know '' , actual said mani accur thing imho . good work ! keep !"
2,grate thankful ... ♡
1,"wow use gift purpos make money ... wonder realli work , hmmm ?"
1,tap view life way rais frequenc ?
1,pinbal brain girl sell noth fiat currenc ... laugh ....
2,yeah well good . happen 're energi vampir ? lol !
2,truth certain ring . n't ring . pretti alon brighten world .
1,grate thank inform chang life tremend bring abund aspect life
1,help channel thought actyal take control monitor bloodi hard work . best thing isnt witchcraft didnt clash belief god reinforc . awesom shall judg im peac love prais lord
1,get say . block time .
1,"onesimus- agre much espous believ `` way '' , particularli obviou truth evok treatis regard lie decept . first lie deceiv : god `` judge- '' `` punish- '' , mortal man could inde , , god . statement , `` satan antagonist figment men 's excus : exist evid fact lie decept world '' spot on- academ , intellectu , logic , philosoph spiritu ! man proven adept fall decept machin origin , master '' deceiv '' . mani easili , even willingli dupe , ear eye tickl . ye , peopl chang imperfect existence- except influenc technolog , rel times- sinc first fall grace . constant father 's standard . deceiv prompt idea pick choos buffet belief , ideolog subsequ behavior suit . 's prime reason thousand `` religion '' , believ good eye suprem master univers . well , one need look down-spir world exist around us see practic system live n't benefit mankind least , mean end day must acknowledg reconcil fact . nevertheless , folk world continu believ lie man-god abl pleas , scof anyon bother challng . read `` new testament '' scriptur , `` son '' state came world caus divis , among believ , among famili , friend , etc. , mani would deceiv , mani would fall away mani would object scorn , ridicul , mockeri hatred- even tortur , persecut put death- account word belief name . sure , predict , live world righteous evil evil righteou . despit real , obviou detriment consequ `` thou wilt '' mindset , peopl stand good righteous , even quiet , unassum way , singl pick evermor . speak volum 's realli ."
0,giggl normal genuin . stop frigid jerk .
1,languag univers = emot feel .
2,great full knowledg thank much !
1,thank much video xxx
1,"straight fact wrong , pictur `` frozen water '' experi `` show '' said nice thing bad thing water freez could neg effect water froze , look caus 'm lazi find , yeah"
1,inspir red_heart
1,"'s knowledg field . watch toni robbin video ppl . chang life . beginn need watch everyday least month two . overnight process . rewir brain & rewrit belief u decad . take time .. quick tip . . posit affirm work best refer ndperson , critic & alway challeng valid posit affirm . result wo n't work . .. `` smart '' `` smart '' . `` '' `` . '' . u find urself get neg thought remind urself thing grate . chang brain wave instantli & state rewrit thought much easier . practic list thing grate everi morn . gratitud incred heal energi ."
1,n't like said homeless peopl .. everi one give . life happen
1,serious need help 've traumat life thing keep go wrong feel like curs
2,great video ! thank
1,glad watch video . talent . understood get go . love use power vs forc . book david hawkin . first bought book around . realli good inform .
1,sooooo true . brought live way total work . thank
1,"biblic refer christi sheldon say ; deuteronomi vers : `` serv lord god joy glad heart , abund everyth '' .... nkjv"
1,"would like meet , , pl"
2,help ! hand ! one best easiest medit 've heard !
1,"hah . well , christi , energi healer intuit person , would ask simpl question - strong- creativ , ration , common , exist think fit `` judgement scheme '' ? judgement mean `` interpret realiti way '' . n't interpret realiti - whether right ( btw , defin `` right '' ) , would ? other , right ? trend , fashion , conspiraci , energi - mish-mash modern technolog - would decid think ? need ration need energi heal - high frequenc achiev even without know exactli happen , know make consciou choic life beyond opinion trend , question judgement . peac ."
1,got leukemia . spiritu awaken happen & 'm tri understand univers . thank energi ! god bless namast
1,", someon think buddha look like figurin sold cheap tourist shop ? haha , good one . : ) would nice peopl read bit post revel : p"
1,"person find certain frequenc point realiti becom constant ? mean , man longer die ?"
1,"bullshit , n't wast time , evid back claim , sourc bullshit well , take advantag peopl 's lowest point life make quick buck . follow link websit eventu ask money , disgust"
1,energi field ... bullshit . con artist .
1,grate thank christi sheldon mindvalley !
1,"interest idea open approach . anyway , 's alway possibl filter use pleas ."
1,"beauti put togeth present . 's shame moron ca n't stop neg energi gener learn someth new , loss . think think , learn chang vibrat frequenc turn magician n't flaw n't get nervou ? nervous energi , turn laugh , posit . think speak beauti place experi ca n't thank enough make video ."
1,christi mari sheldon 'm grate courag life experi enlighten statement like : book - medit - question believ take respons say .... chang frequenc chang realiti enlighten path thank much love xoxoxo enjoy carmen
1,pretti person ... talk other give energi ’ drain rather watch short video .... ’ interest
2,super power tool ! growing_heartfolded_hands_light_skin_ton
1,"thank , realli awesom video"
1,"that cant believ nwo scare want manifest , manifest happen us , focu neg thing continu atract neg . best ignor told us least question believ posit ."
2,pretti cute giggl : )
1,go sourc energi get level consusn wich higher state mind
1,'s begin speak world . think guid begin use interact media .
1,"cia start new age movement along femin choic ideolog . accid thing taken turn wors global peopl clammer get next new wave bullshit `` share '' other . commun spread destroy mani great nation ten million peopl suffer die miser death . thought , word , action . good men refus take action , evil bullshit propag dumb broad like one take stage n't belong . road hell pave good intent , way action chang thing dimension realiti . keep sit couch smoke `` medicin '' marijuana spout nonsens 're blue face along rest us die togeth pretend new world order n't exist realiti spray us chemic daili , destroy food water suppli , dissect economi , militar polic forc , stockpil billion round hollow point ammunit ( use wonder ? ) , stage fals flag attack major structur kill thousand time , start major war use children cannon fodder ... keep smoke shit talk shit , 'll busi work solut grandchildren thank . nice realiti ! ps would like see one new ager actual manifest someth tangibl like claim . show n't tell ( , pictur ice crystal ) !"
1,book pl
1,"'experi ' total bullshit . give detail : , , ."
2,"`` world great peac love countri like murrica `` , stope video great day"
2,fantast . thank .
1,"brain overclock . hz , bpm ."
1,ye ! frequenc calibr key ! !
2,"amaz ! pleas , translat portugues ! 'd realli love show mom friend !"
1,book mention ? : ) n't understand english say .
2,thank . 's wonder enjoy video .
2,wow feel só good love tour word mari grate
2,btw money evil . know creat first place . good thing sure ? need rich feel rich ? . realli newcag bullshit spew .
2,"'s pretti cute , wish give head ."
2,"chang mind chang life better , thank much help !"
1,"realli must watch video , lucki abl watch video"
1,scedul appoint .... clariti becom visibl ..
1,money realli import thing ? much money issu .
2,great info .
1,"never tri expand conscious way , real awesom feel , sourc obvious lead video . feel clear . thank !"
2,thank ! need ! : )
2,"grate . thank . abund life . love life . bless . thank , christi , help guid rediscoveri posit life . <"
1,thank christi ... remind mind green_heartfolded_hand
1,total amaz ! woman ? feel connect unexplain way . total align ! one best motiv inspir video ever watch . help see spiritu evolut new perspect . thank guy amaz video !
1,"want breath money life . use money , money come back doubl"
0,"hir , desir greed & rage"
0,fake ass .
2,wow love simplist way put messag across . need remind . grate .
1,interest speech think . 've suffer mental health issu cbt therapi also psychotherapi last yr . see help way abus suffer sure . will tri anyth let know get . peac love steve
1,fabul
2,hello like complet today folded_handsred_heartface_with_tears_of_joy follow help seriou exactli understood mostli true thank much
1,video make much sens . glad lead .
1,amaz work came watch seminar thank .
1,"video chang life , watch twice ."
1,"thank christi , beauti pleasur listen . offer great tip make posit chang spot !"
1,n't yet chang frequenc enough age fatass .
1,help much -_- room messi everyday muahahaa wonder dream n't show -_-
2,"awesom , think help ! ! !"
2,good true ! ! ! thank remind ! ! !
2,best video 've ever seen 'm grate thank found !
1,"wish could put life , want believ haze ...."
2,good video thank post
1,talk reason simpl peopl desper leader tell think .
1,"ask higher power guidanc relief today 'm neg day , came cross video line . wow 'm 'm impress 'm great full ."
2,feel calm watch video . thank .
1,"time favorit tool unblock reawaken spirit . revisit medit mani time , lost track . namest ."
1,"watch year half ago . time around , make lot sens ! excel . thank . xo . christi beauti , enjoy explain everyth ."
2,salam . thank lot .
1,love ironi - christi talk judgement camera pan ladi name judi . lol - judg judi audienc ! yeah !
1,person realli suck dunki ball ..... person
1,"holi crap , got marri : )"
1,need meet talk teal swan realiti sink .
1,"one judgement `` chose love money n't co-exist . '' anoth `` n't requir skill , knowledg , talent abil make good live prosper abund . '' thankyou help guid process insight ."
1,take need leav rest
2,: - ) beauti gift heart_with_ribbon
1,tap water studi noth short irrelev .
2,"video gem , gift us viewer ! thank heartgrowing_heartgrowing_heartgrowing_heartgrinning_face_with_big_ey"
1,stood studi ? understand ...
2,thank grate christi share video ; )
2,great inform . thank much . grate thank stumbl upon delight uplift video . 've written main point best use insight improv life much . god bless .
1,"silenc ! know exactli sound like… . ’ man ’ victim domest abus , way could bring silenc end … male victim domest abus . org support regular support group meet , advic voic discuss choic option physic mental abus happen anyon , ’ suffer silenc visit male victim domest abus . org"
2,love woman . good lectur .
1,"much neg reaction someth posit , part least goe . n't agre method let slide , 's point spread much neg energi ? n't help anyth grow , destroy . think better act way . fairli new subject thu help learn curv , end go lesson , might well help believ . besid peopl spread inform subject like becom peopl hear ."
2,thank u
0,ugh ... shut
2,thank enlighten 's ! great present !
1,peopl realli believ psychobabbl bullshitangry_fac
1,grate thank video million view ! spread love gratitud fellow live be <
1,"list cours abund coupl week also listen appli `` nevil goddard 's work '' 'm much posit , happi , money come . ebay item sit month start sell . anoth sold could day . got unexpect check well relationship mother improv . teach good work use nevil 's stuff ."
1,masturb `` shame '' ? ? ? sort low vibration/frequ ? ? high vibration/frequ due less stress relax mind & bodi ? ? expect trust ? ? intent plan ? ? judg accus ? ?
2,"wow , fanci ."
1,sourc human suffer due control ego program . understand overcom free conscious highli recommend read evolut conscious seri book endal beall . explain without need reli mystic solut . found book amazon cut right chase human mess provid definit solut fix .
1,danger ignor . littl bit knowledg make kind shit fill gap . video show littl knowledg danger thing .
1,cours ......
1,"nice ladi thank share , understand put jinx one self mean ! fear opposit happen , attach , like hidden file !"
2,peac higher joy love ? think peac n joy feel equal good . thought ?
1,incred beauti complex divin physic experi creat us . everyon wake ... slowli sure connect .
1,amaz red_heart love clapping_hands_medium-light_skin_toneclapping_hands_medium-light_skin_toneclapping_hands_medium-light_skin_tonethank folded_hands_medium-light_skin_tonefolded_hands_medium-light_skin_tonefolded_hands_medium-light_skin_ton xx
2,way laugh creepi .
2,"lol bullshit . peopl stupid stupid peopl excel sourc money , power peopl recogn exploit profit . self help industri might well one `` get rich quick '' scheme actual offer peopl good chanc make good money ."
1,thank video wonder peopl comment time take next dimens longu reconnect realli belong .we go trough sore felt mayhem n't worri temporari sure sens . 's come benevol embrac cherish
1,"woman gorgeou appear . also , thought state use data ."
1,% percent know-it-al success life coach help n't know anyth
1,"woman , 's essenti espous `` secret '' peopl n't realiz . ye , stuff new , mani us heard . 's mostli logic common sens realiti . bottom line life , part self-fulfil propheci . sincer possess exud refresh pma good reward success achiev experi come way . 're like major peopl nma , /will avoid preponder bad , frustrat disappoint failur struggl . caus effect/reap sown ."
1,"ding ding -- -hello -- -oh , one home ... -- rather fake ."
2,law attract work
1,"take inform ( awsom btw ) plug bibl take someth ’ fulli understand make make perfect , perfect sens . keep mind bibl written thousand thousand year ago scientif understand . connect god design life creation . life death power toung . proverb . accord faith unto . matthew . anxiou noth , everyth prayer supplic , thanksgiv , let request made known unto god ; peac god surpass understand , guard heart mind christ jesu . philippian : - ( ’ peac ’ god ’ peac . god ’ peac stabl even ’ . ’ indescrib ! ) etc . everyth life god creat purpos . scienc start figur god alreadi told us . ’ automat write . look . think ’ surpris ! awesom stuff ! !"
2,"dr. emoto proven fraud . sad , true , experi complet bullshit . wish true found love idea ."
2,dhanyavad ! meant say thank dear ! ! !
1,someth block get pregnant . 's right rais think boy prevent get pregnant .
1,"chick , like call `` chuckl '' annoy ."
1,say neutron neg charg ? ? ? ? ? trust statement ! !
1,giggl much - 's distract : -/
1,everyon get paid unique-selv ! excel video - 'm happi grate upload ... realli ! x
1,beavi butthead giggl annoy .
1,"ever sinc young special abil , peopl say even supernatur . abl listen peopl know short time say absolut bullshit . receiv incom vibrat peopl , usual form scientif ignor , missu scientif term , irrat emot conclus , cherri pick skew data . vibrat interpret commonli underus organ known brain . realli remark abil appar rare ."
1,right gate thought “ look ”
1,"awsom , amaz interest conceptualis almost complic yet perenni mechan happen feel variou shade life .. rare come across simplifi version cause-affect thought manifest realiti know level conscious current . trueli harmon scientif spiritu awar thinking.thank : )"
1,"keep bring money , dumb .. say believ get other , consentr gueniuo . like us ... need money live comfort .. % preach"
1,next morn open mike ... whew
1,"sort sound like sale pitch , like im wait address send money ..... dont know ..."
1,"love christi mari , travel california see talk"
1,"yet , see comment , individu alway project anoth , exactli feel . beauti come place genuin love care human , place understand one . differ opinion make whole . deriv complet differ life-experi . pleas , moment , even u n't sure u could vibrat + level `` enlighten '' , pleas take moment imagin . u r one everyth perfect , . , becom . u , . ca n't hard . , deep insid , one , alreadi ! : - ) liter , reais vibrat level least joy , heaven earth . bring . tri , ur life , play , joy . u ; rememb , find kid . know teach u rememb . case , start step . great exampl ..."
1,she beauti
2,total brilliant ! thank
1,thank much video .. love much .. tri medit .. helps.http : //soundcloud.com/pregnantsoul/lov
1,"thought experi absolut noth record data differ citi around world ( stock , popul , health , crime , accid rate , ... ) wait month collect data , compar cherri pick posit chang rel date write paper noth improv societi human well creat found raiser , websit make money reinforc posit emot client retir ..."
1,mayb answer prayer come one believ 's prayer help
1,block ever sinc husband die today make three yr. draw disabl bare get . tire struggl . tire griev . alon . idk keep posit plu got copd n lupu . lupu took life . ?
1,"neutron charg neutral , thu name ! dr emoto commit fraud actual admit . base half present known fraud ? einstein complet fraud well , requir significuntli brain individu possess . 's complet inappropri laugh ? funni one 's dream ruin ? renam get rich moron sell trendi bullshit ilk !"
1,"world claim , , ppl move person high frequenc ? ? ? serious , calcul ? even possibl say x amount ppl affect ? count ? interview ?"
1,causal plain ... hmm . great way explain .
2,"great video , great energi aura , thank post : )"
2,love video . awesom love everyth talk . realli need hear .
2,love much thank
1,... oddli place bit laughter laughter bug littl . must nervou ?
1,peopl happi around babi
1,happi listen video ...... nice chang ..... : )
2,interest nervou laugh .
1,realli ?
2,thank love simpl
1,"listen video mani time past year . good although feel soeech sabotag other room especi key point speech . pray human understand benefit knowledg , conscious awar energi human bodi , around anfd entir emviron . master tri retribut infinit potenti benefit bring health balanc entir world ..."
1,"christi , awesom ! ! ! thank much teach ; power . fallow medit tell incred ! ca n't wait see result > love light !"
2,number peac love
1,'m homeopath doctor 'm work peopl hair dna cel phone help frecuenc hair dna name baldor hernandez talk what thank
1,madam ( christi mari sheldon ) help chang frequenc
1,- pay sever grand tell need … .. ?
1,beauti woman ; )
2,.
2,'m look one one help.can hire help clear block etc distanc ? cost ? amaz ! thank ! love light ! dumdilisa @ gmail.com
1,thank christi . grate thank incred life chang insight .
1,+ imagin life person alway begin answer `` n't know ... '' . funni
2,wow appreci ! thank .
1,"work ? real ? pretti mouth . see aura , 's ugli ."
2,"wonder , funni , great ."
1,immedi knew wrong . feel shame . n't feel like enough . enough . whole univers . make life better . everyon around . thank share . alreadi help .
1,"n't see somebodi reach enlighten money .... 's sad 's make money , money , make money , money , money , money ....."
1,someon summar ? chang frequenc ?
1,almost n't watch video scroll past . someth told scroll back watch . glad .
2,great info .. thank alot .. x
1,medit start
2,"thank nice video , , , , ,"
2,wonder ! thank much !
0,load crap .
2,'s laugh 's joyou .
2,beauti gift thank heaven share us .
1,"'s say higher energi , influenc . neg super star neg famou peopl chang face certain thing ? kurt kobain come mind . hell , hitler ."
1,"love 've channel albert einstein , attract quot meme like day today , came across websit randomli , randomli click video 's talk . like cours happen . : ' ) < < <"
2,chang life ? .. better ? ?
1,dr. emoto use pure distil water experi . 's import distil water 's negative/pass state suscept influenc .
1,interest although lot talk money
1,neg environ chang ? effect chang vibrat .
2,good messag
1,action alway begin thought . total believ say . part univers . hard accept thought power ? anyon see neg posit messag need evalu percept way . laugh . care . choos 's say neg vibe day .
1,wish could take membership ca n't afford . cent per day afford . would give $ per month . 's limit . take money non profit organ ?
1,"christi cool , weve listen stuff pure . also , st cours referenc video fairfield , ia live , pretti amaz ."
1,"seem obsess money , stop watch minut , american , money , money , money , n't know mani time use word 's obvious anoth `` get rich chang mindset '' shallow salesperson . heard anyth spiritu emot realm ."
1,sleep much .
1,good idea inform . 's bad one found way present inform without `` woo '' pseudosci wrap around .
1,"pretti interest woman . seem state american higher function 'if 're like know america ... averag ' ( well norm ) . think user high function , know rest say highli question ."
1,"greatest energi challeng . weird ha-ho . bad got idea find person call . also rich buy yoyr cours , christi . * sigh *"
1,food develop bodi 's money develop bodi
1,often money preciou commod time ...
1,"energi mean keep silenc , talk close eye , talk mean think , hope , want , desir mean like other . keep silenc side , 'll discov exactli right energi chang better ."
